,dis,rank
Trio,85.96299149583794,1
Crabp1,1.6193624538554756,2
Maged2,1.3634409349552796,3
Ttn,1.2383574915140416,4
Myh6,1.0561033887060924,5
Ednrb,0.9118675410278487,6
Myh7,0.792471456542313,7
Dpysl4,0.7687894340149279,8
Nefm,0.6470985576786004,9
Myl3,0.6447842689253749,10
