,dis,rank
Emx2,321509.6656700307,1
Acvr2b,11.749821797854214,2
Col3a1,10.788436213159468,3
Ptprz1,8.046335142436355,4
Fbn2,6.855711208341377,5
Lhx2,6.81794648006809,6
Cnn2,5.720309066893256,7
Nr2e1,5.439059208960257,8
Col4a1,5.2435707820719095,9
Cntnap2,4.4962012936723275,10
