,dis,rank
Tbx1,5429.612379808803,1
Lhx2,25.431707184706507,2
Hbb-y,16.81247076583431,3
Ptprz1,14.421523459025805,4
Hba-a2,14.37615393000105,5
Pak3,13.250324475114354,6
Hbb-bh1,13.03949394484686,7
Meis1,12.819345962075129,8
Hba-a1,12.308283349487999,9
Otx2,11.31461472970135,10
