,dis,rank
Cox5a,41563.656097817206,1
Col3a1,79.40024271570047,2
Ednrb,43.41781120378404,3
Glra1,43.038885670877065,4
Hbb-y,33.460595089398225,5
Fbn2,32.021241847905074,6
Hba-a2,28.973192683324136,7
Hba-x,27.809719397123125,8
Cnn2,27.62601227739773,9
Hoxa5,26.05985158456205,10
