,dis,rank
Fndc5,36146.56661330748,1
Ednrb,36.906478346610214,2
Glra1,32.499102464549146,3
Hoxa5,25.687304547640966,4
Lhx2,22.928318596842608,5
Hoxd4,20.935561212376765,6
Hbb-y,20.847565479751136,7
Msx3,20.608218807929262,8
Col3a1,20.300846960877962,9
Ptprz1,19.929019240886706,10
