,dis,rank
Dpysl4,69916.25533275693,1
Hbb-y,93.1076259613567,2
Glra1,91.96711591477744,3
Ednrb,87.90344165510167,4
Hba-x,86.85221915678727,5
Meis1,84.71640257068763,6
Hba-a2,79.32150096192849,7
Rbp1,75.13202396619967,8
Hbb-bh1,72.94624536342532,9
Hba-a1,66.62583298592695,10
