,dis,rank
P4ha3,73.98925653327034,1
Gpc3,0.41183627937372025,2
Col3a1,0.16523312603790563,3
Igfbp5,0.15899416814727574,4
Hbb-y,0.09562234106491552,5
Tnnt2,0.09173934788333149,6
Hba-x,0.08588532771823099,7
Hba-a2,0.08538504678599046,8
Hbb-bh1,0.07596480376924886,9
Hba-a1,0.07410662166427295,10
