,dis,rank
Hoxc5,325740.3875397431,1
Ednrb,165.88971206323603,2
Glra1,152.46402448284346,3
Hoxa5,115.97000479389266,4
Hoxd4,91.35816180824683,5
Msx3,84.74921035019463,6
Lhx2,71.87746050529323,7
Pax3,67.19727145989059,8
Tshz1,56.24849969268318,9
Hbb-y,54.034887654107116,10
