,dis,rank
Kif15,50008.020065216566,1
Col3a1,24.15545387548113,2
Hbb-y,14.710737173392333,3
Hba-x,12.421362870826073,4
Hba-a2,11.695481633150482,5
Hbb-bh1,11.059574300680122,6
Fbn2,10.57390913178885,7
Hba-a1,10.433357973088087,8
Cnn2,9.62596172364108,9
Foxg1,7.609443648906405,10
