,dis,rank
Rock2,8.152601884495677,1
Foxg1,3.7323831303460127,2
Igfbp5,0.337036855175751,3
Ednrb,0.09124803151459959,4
Hbb-y,0.08452939491803546,5
Pax3,0.08240537026079098,6
Hba-x,0.07819381653066304,7
Glra1,0.0777271710417462,8
Myh7,0.07687662688054853,9
Hba-a2,0.07200833974894216,10
