,dis,rank
Igsf8,14508.87343245408,1
Ednrb,55.01715572812247,2
Glra1,49.76528696005391,3
Hbb-y,47.62312612326377,4
Hba-x,44.33219383714492,5
Hba-a2,41.33045445545272,6
Col3a1,41.23110821240491,7
Hoxa5,39.549177953683014,8
Hbb-bh1,39.34692249270891,9
Hba-a1,37.127825759525,10
