,dis,rank
Gdi1,1869.7932535200136,1
Msx3,61.10122812729838,2
Pax3,47.70906315234744,3
Pak3,40.95229562890199,4
Wnt4,23.088818643721382,5
Ednrb,21.72604734577087,6
Gli3,17.13073420383326,7
Glra1,16.872000903582393,8
Hbb-y,15.09719758241604,9
Hba-a2,13.153191785798391,10
