,dis,rank
Krt8,10.236598680008452,1
Hbb-y,2.9972337888931646,2
Hba-x,2.6046822480231677,3
Hba-a2,2.5272177249730055,4
Hbb-bh1,2.3150414841084235,5
Fbn2,2.186568099459278,6
Hba-a1,2.1589670477407488,7
Cnn2,1.862523128940622,8
Ptprz1,1.7115318180464585,9
Col3a1,1.3793599849641751,10
