,dis,rank
Mga,172.42056001445857,1
Ednrb,48.84379158137952,2
Foxg1,33.25518882600166,3
Acvr2b,27.6572805512396,4
Bcl11a,19.44068126547798,5
Id4,17.651675925056555,6
Smchd1,13.357199316155903,7
Adgrl2,12.664701601662209,8
Prc1,11.592588050078419,9
Ccdc34,8.68377703919706,10
