,dis,rank
Mrps5,39.34846821646828,1
Lhx2,25.598954353946674,2
Ptprz1,24.64747533283278,3
Foxg1,23.988092050662512,4
Nr2e1,19.807628961592194,5
Id4,15.080561467298452,6
Pak3,14.205400224693964,7
Adgrl2,10.31865356478299,8
Hoxd4,0.009351051576731662,9
Hoxa5,0.007880862284305179,10
