,dis,rank
Chl1,3084.202018752363,1
Ednrb,185.35105866270817,2
Msx3,80.50578187790099,3
Pak3,62.670290095655346,4
Pax3,61.28531371527535,5
Rarb,34.75025581401869,6
Wnt4,31.224261327978077,7
Glra1,28.21305629517062,8
Col3a1,24.552287342421224,9
Hbb-y,23.2327616146387,10
