,dis,rank
Crabp1,103976.06702732088,1
Col3a1,429.5365276103364,2
Hbb-y,163.01686641253372,3
Fbn2,143.39846693234318,4
Hba-a2,141.2826021429993,5
Hba-x,133.6093239271813,6
Cnn2,128.93409215489257,7
Ptprz1,127.5709065821149,8
Hbb-bh1,126.92879286638963,9
Hba-a1,117.84662738626297,10
