,dis,rank
Hadha,0.013193906758149243,1
Aagab,0.0,2
Pdhb,0.0,3
Pbx3,0.0,4
Pcdh19,0.0,5
Pcm1,0.0,6
Pcolce,0.0,7
Pdgfa,0.0,8
Pdlim3,0.0,9
Pax5,0.0,10
