,dis,rank
Clcn5,709.2217324955936,1
Col3a1,9.851032784934102,2
Hbb-y,6.2644649227768,3
Hba-a2,6.094965842952851,4
Hba-x,6.004807729976099,5
Glra1,5.779857213037125,6
Hba-a1,5.252897987953814,7
Ednrb,5.15149200776743,8
Hbb-bh1,4.898316765834089,9
Foxg1,4.092228402035296,10
