,dis,rank
Ptprd,1416.3730690226205,1
Ednrb,47.276109720745644,2
Hbb-y,45.705448668441036,3
Glra1,43.848443688931724,4
Hba-x,42.27049879551117,5
Hba-a2,39.56370393919554,6
Hbb-bh1,37.60550945308244,7
Hba-a1,35.37547739915057,8
Hoxa5,33.68337933885949,9
Meis1,30.30338697108656,10
