,dis,rank
Tnnc1,3170.67397381692,1
Fbn2,14.416119917534694,2
Cnn2,12.53571243907721,3
Glra1,12.379340385793771,4
Col3a1,11.172219146520922,5
Ednrb,9.465067419964184,6
Hbb-y,9.161324739368201,7
Col1a2,9.042256510819625,8
Hba-x,8.689007401082097,9
Hba-a2,7.954736531693419,10
