,dis,rank
Wbp1,13.393795044650656,1
Meis1,11.508538538290567,2
Rbp1,8.670818352033493,3
Dpysl4,2.2029552740494784,4
Crabp1,1.7321761478777304,5
Gm11263,0.9787524948788224,6
Tagln3,0.6172782866803335,7
Gm8292,0.39242764664377994,8
Maged2,0.3211187407708913,9
Cd63,0.27111421309432093,10
