,dis,rank
En2,296.3665280046349,1
Ednrb,71.38932810334789,2
Glra1,63.59785026087924,3
Ptprz1,45.610201615322865,4
Lhx2,42.197600500639176,5
Hoxa5,42.06978123067019,6
Hoxd4,32.87519485500442,7
Meis1,28.39884066504704,8
Msx3,28.075301286465994,9
Rbp1,26.159093125741602,10
