,dis,rank
Fbn2,2691758.8216460655,1
Col3a1,288.5125324954916,2
Acvr2b,234.7040587749784,3
Ednrb,225.26384883438786,4
Ptprz1,209.63786505050933,5
Glra1,184.5779378233125,6
Cnn2,175.3115403136034,7
Lhx2,172.12655562752906,8
Hbb-y,157.19701273738508,9
Foxg1,149.07439947263953,10
