,dis,rank
Mical2,1567.5651253560497,1
Vcan,17.101174638943313,2
Fbn2,13.765837133302337,3
Cnn2,11.509202747513248,4
Glra1,10.989693405424148,5
Col1a2,8.700151066142848,6
Col3a1,8.022507954797288,7
Ednrb,7.22209532694481,8
Hbb-y,6.983824102085837,9
Hba-x,6.600179730051824,10
