,dis,rank
Gabra2,214.31685204102433,1
Glra1,24.286158387805983,2
Ednrb,23.58726852116965,3
Lhx2,23.15123761759753,4
Hoxa5,18.182114482158788,5
Hoxd4,15.3104916524101,6
Msx3,12.108916967757752,7
Otx2,11.034463898781903,8
Pax3,10.1741490872616,9
Pak3,8.98997089170439,10
