,dis,rank
Tgfbi,85908.14493176113,1
Hbb-y,22.989468170868932,2
Hba-a2,19.865752865086236,3
Hbb-bh1,17.875120275668994,4
Hba-a1,17.024341213119616,5
Hba-x,16.823439628013535,6
Lhx2,16.35736924177435,7
Col3a1,13.171750890430282,8
Ptprz1,11.65793517458572,9
Pak3,10.36364163866321,10
