,dis,rank
Ezr,4572.283798196457,1
Ptprz1,6.710982027632037,2
Lhx2,5.7471315417094555,3
Foxg1,4.9500279331904515,4
Id4,4.850863644345816,5
Nr2e1,4.712185610185872,6
Cntnap2,3.9123947515900843,7
Adgrl2,3.888564615273574,8
Hoxa5,3.8005678748215574,9
Lix1,3.4837588888634343,10
