,dis,rank
Rraga,57.221922209639075,1
Ednrb,39.9245602637211,2
Tshz1,18.699861841990117,3
Meis1,16.751325765397684,4
Rbp1,12.51046527919139,5
Rarb,11.099315337098266,6
Gpc3,3.6919705640103775,7
Cxcl12,2.4153175625851375,8
Foxp2,1.8093795774345844,9
Gm11263,1.7225601245853346,10
