,dis,rank
Spsb4,7929.6981531941165,1
Hbb-y,26.962229036513392,2
Hba-x,24.46750066719378,3
Glra1,24.213758498309623,4
Ednrb,23.55980547768723,5
Hba-a2,23.51009762383517,6
Hbb-bh1,22.213897545450095,7
Hba-a1,21.161126557550492,8
Hoxa5,17.192994146239975,9
Meis1,16.214170260565172,10
