,dis,rank
Casz1,4970.1397973770145,1
Lhx2,8.082841025023727,2
Ednrb,7.316401614904628,3
Hoxa5,5.705232574146523,4
Glra1,5.5613308219887845,5
Msx3,4.517664796318071,6
Fbn2,4.313063182308351,7
Meis1,4.25369463716029,8
Hoxd4,4.240411878484425,9
Tshz1,4.227364503159729,10
