,dis,rank
Plod2,10824.607947310911,1
Lhx2,36.15544566594903,2
Ptprz1,31.816288946185388,3
Tshz1,31.17173805407169,4
Nr2e1,25.683076319237756,5
Meis1,23.001714933941045,6
Pak3,21.49935687541052,7
Rarb,17.840697469211424,8
Dmrta2,17.146930055490838,9
Cntnap2,16.98654449372094,10
