,dis,rank
Fgfr1,10176.156435890342,1
Foxg1,64.75389205790123,2
Bcl11a,31.140288404310496,3
Adgrl2,27.264614595059566,4
Nr2e1,25.892511223329727,5
Rbp1,24.21322863377874,6
Id4,20.55123759656269,7
Smchd1,19.771326412738063,8
Prc1,15.921812642372263,9
Six3,15.31179865321631,10
