,dis,rank
Ildr2,765584.3834311395,1
Col3a1,40.090692261707424,2
Ednrb,28.329618919142924,3
Acvr2b,28.27275695082361,4
Ptprz1,27.46032207684752,5
Fbn2,23.441079371581708,6
Glra1,21.300151574255512,7
Cnn2,21.067749503105283,8
Lhx2,20.631553248650288,9
Id4,20.057516444810457,10
