,dis,rank
Hist1h1b,43275.408694907404,1
Col3a1,83.06758687111021,2
Hbb-y,34.18844918665119,3
Cnn2,33.17184030008201,4
Fbn2,32.47379572846388,5
Lhx2,28.1205404758733,6
Hba-x,25.784971095339664,7
Hba-a2,25.046388465196966,8
Hbb-bh1,24.958040978130917,9
Glra1,24.618906743128797,10
