,dis,rank
Col1a2,1233646.7421065925,1
Col3a1,851.3153226990121,2
Fbn2,303.38822111554987,3
Ednrb,276.3063850527825,4
Glra1,275.38456434748,5
Cnn2,258.17079680126847,6
Hbb-y,257.05891204763026,7
Hba-x,235.1303099219305,8
Ptprz1,226.68535468322426,9
Lhx2,218.55764452893246,10
