,dis,rank
Hoxb4,159806.16625441235,1
Ednrb,32.16648538082988,2
Glra1,29.63921563162427,3
Hbb-y,24.409878141513378,4
Hba-x,23.655421908462923,5
Hoxa5,23.45021111221322,6
Hba-a2,21.518529961036474,7
Lhx2,20.887742964171032,8
Hbb-bh1,20.456304188291206,9
Foxg1,19.71022487897508,10
