,dis,rank
Mapk10,890.045387232019,1
Pak3,29.982701607854402,2
Gli3,14.360156959551723,3
Ednrb,7.9150723673500405,4
Crabp1,5.551894490136498,5
Hba-x,5.289414448338885,6
Glra1,5.2516266176623505,7
Elavl2,5.107642607412926,8
Hbb-y,5.009982056722404,9
Hba-a2,4.89768363790018,10
