,dis,rank
Dclk1,2242.36364250068,1
Ednrb,72.28271855404869,2
Ptprz1,62.60030011222485,3
Fbn2,57.26875436162751,4
Hoxa5,44.79854765706932,5
Msx3,30.146070416693384,6
Pak3,24.97381177415653,7
Col3a1,24.658479702760406,8
Pax3,24.400287808439668,9
Hbb-y,19.9973025623644,10
