,dis,rank
Arf5,586.9060468392835,1
Foxg1,20.127283137816967,2
Col3a1,12.001916987089091,3
Rbp1,10.609266728715985,4
Adgrl2,7.392563369833807,5
Crabp1,2.415501199872003,6
Col1a2,2.3284814037097705,7
Crabp2,2.2290438614952204,8
Lgals1,1.9454644726497108,9
Dlk1,1.8245449929535273,10
