,dis,rank
Rnf165,55082.00973584909,1
Hbb-y,54.01309445875353,2
Hba-x,52.36058432414915,3
Hba-a2,48.127272649527065,4
Col3a1,46.425820046410244,5
Hbb-bh1,45.442061205619005,6
Ednrb,43.96434232117492,7
Hba-a1,43.28822456258758,8
Glra1,40.09982457415935,9
Acvr2b,32.86681864142117,10
