,dis,rank
Rest,4750.111623425435,1
Hbb-y,12.722994003299458,2
Hba-a2,10.825353870158681,3
Ptprz1,10.394267734901087,4
Hbb-bh1,9.637563395687076,5
Hba-a1,9.180322162164721,6
Hba-x,8.760922999943478,7
Vcan,6.978525656089057,8
Lhx2,6.931696564781099,9
Foxg1,6.359820294225644,10
