,dis,rank
Hbb-bh1,3040133.746899498,1
Hbb-y,887.8758777815832,2
Hba-x,741.5266607132799,3
Hba-a2,713.8425096532213,4
Hba-a1,590.1226011216451,5
Ednrb,355.26253134428424,6
Glra1,331.42059094613086,7
Col3a1,303.3243968625956,8
Hoxa5,189.7907948437024,9
Acvr2b,150.55822210713873,10
