,dis,rank
Lhx1,8061.627350798011,1
Col3a1,135.70789250906031,2
Hbb-y,120.13005537654428,3
Hba-x,107.32634980772929,4
Hba-a2,102.47208597684892,5
Glra1,102.16252599123408,6
Hbb-bh1,95.1652439525822,7
Hba-a1,89.39000701340105,8
Fbn2,69.46931904748244,9
Cnn2,62.38148090857603,10
