,dis,rank
Plcd1,191.84700876705278,1
Lhx2,68.92344913367951,2
Col3a1,68.66194480615547,3
Ptprz1,65.2231878061464,4
Nr2e1,50.939663361987996,5
Fbn2,40.31488012138328,6
Id4,37.739279822690804,7
Cnn2,36.38022267915513,8
Wnt8b,35.05019858100932,9
Dmrta2,31.01314899458645,10
