,dis,rank
Pak1,37877.75527519356,1
Col3a1,22.439165081069397,2
Hbb-y,15.951011764115183,3
Hba-x,14.114498046615672,4
Hba-a2,13.813649418833172,5
Hbb-bh1,13.095512891986544,6
Glra1,13.090632377391213,7
Fbn2,12.911960915370642,8
Cnn2,12.669582679832198,9
Hba-a1,12.24831284792516,10
