,dis,rank
Onecut3,6292.809606003609,1
Ednrb,141.18675913560685,2
Glra1,125.69295132288869,3
Lhx2,94.73845970571954,4
Ptprz1,92.71048175417974,5
Hoxa5,91.9530845006289,6
Hoxd4,66.03269419268292,7
Meis1,63.77161146020016,8
Msx3,60.94177906305495,9
Tshz1,56.60409344884709,10
