,dis,rank
Hba-a1,2833377.847013446,1
Hba-x,1359.9838972262723,2
Hba-a2,1300.9141769639643,3
Hbb-y,1124.891171900477,4
Hbb-bh1,903.9735397962957,5
Ednrb,439.26534164348953,6
Glra1,427.84249489623556,7
Col3a1,422.3440011317387,8
Hoxa5,233.1046877791695,9
Meis1,173.8390841050444,10
