,dis,rank
Lama4,1332.4185272745735,1
Col3a1,59.69201057017792,2
Ednrb,50.2775908583905,3
Glra1,44.21046353868478,4
Vcan,27.164742705856554,5
Msx3,27.117078510161704,6
Pax3,22.11350943570158,7
Fbn2,21.692992512900425,8
Cnn2,20.33610680553053,9
Fabp7,15.07044219749055,10
