,dis,rank
Dhx36,168986.06523297622,1
Ednrb,282.41627543035617,2
Acvr2b,222.87282551915635,3
Hbb-y,213.73541685808263,4
Col3a1,211.7243154125065,5
Glra1,191.7961923859478,6
Hba-x,186.98790334761952,7
Hba-a2,173.46638339031773,8
Hbb-bh1,170.51884281030829,9
Hba-a1,152.29626591722956,10
