,dis,rank
Elavl4,10588.56926265512,1
Ednrb,229.80359681259065,2
Hba-x,206.80189729755907,3
Hba-a2,200.42803212138367,4
Hbb-bh1,180.96812110175426,5
Hba-a1,170.04497359426776,6
Col3a1,137.53486717778804,7
Fbn2,124.61849091807785,8
Hbb-y,122.48481837647351,9
Pak3,93.19615311058757,10
