,dis,rank
Larp7,241245.43555327257,1
Ednrb,79.33872243818385,2
Acvr2b,57.50048727471442,3
Foxg1,54.553948216383816,4
Col3a1,53.44452197431609,5
Ptprz1,48.05292922243497,6
Glra1,47.69084966487822,7
Lhx2,43.18462300204951,8
Bcl11a,41.044149237170934,9
Ildr2,37.35367588084061,10
