,dis,rank
Hdac4,2.6427827764246263,1
Col3a1,0.6078856106138919,2
Hbb-y,0.5132677740007654,3
Hba-x,0.4641308103448005,4
Hba-a2,0.43458121204050304,5
Ttn,0.4281192912431142,6
Hbb-bh1,0.4056272450729561,7
Hba-a1,0.3791424683192044,8
Myh6,0.3610689478878548,9
Myh7,0.25428592115105797,10
