,dis,rank
Tnc,734.2946003695392,1
Hbb-y,9.412240465760775,2
Hba-x,9.254081739248871,3
Hba-a2,8.001117542010938,4
Hbb-bh1,7.604577785779995,5
Hba-a1,7.034340329545506,6
Vcan,2.453738249065964,7
Col3a1,1.7496599705569063,8
Kif15,0.8786923237603408,9
Igfbp5,0.8198464329395918,10
