,dis,rank
Sorbs2,17757.93781908081,1
Col3a1,104.14425697038459,2
Hbb-y,91.22899430545894,3
Hba-x,82.21193497441381,4
Hba-a2,81.26648026046841,5
Hbb-bh1,70.8727981874478,6
Hba-a1,69.60782860392898,7
Ptprz1,50.00860987296587,8
Lhx2,43.34869242972087,9
Fbn2,32.76096914743511,10
