,dis,rank
Dnajc3,56.53175430480493,1
Foxg1,11.547299271436835,2
Adgrl2,4.465728210785809,3
Col3a1,2.157373696822625,4
Hbb-y,1.9991355734725955,5
Hba-x,1.8126125199555734,6
Hba-a2,1.687978019961223,7
Hbb-bh1,1.577986002027422,8
Hba-a1,1.4814450001178425,9
Gm11263,1.1636890624700982,10
