,dis,rank
Gldc,187104.16981601503,1
Lhx2,62.11182939522577,2
Ptprz1,60.59878263195116,3
Col3a1,56.62160705637356,4
Foxg1,54.54708921858498,5
Acvr2b,48.63288874651051,6
Nr2e1,47.149103665291996,7
Fbn2,41.81797773839157,8
Hbb-y,40.63444743338681,9
Hba-x,38.80459579857397,10
