,dis,rank
Fmnl3,16258.943221529884,1
Hbb-y,19.168844545898345,2
Hba-a2,16.791359587659596,3
Hbb-bh1,14.890366550418662,4
Hba-a1,14.307977869834778,5
Ptprz1,13.681606520441225,6
Hba-x,12.580363195183256,7
Foxg1,10.156871466638322,8
Lhx2,8.389760743695806,9
Glra1,6.51307714337283,10
