,dis,rank
Bub3,357.6547826194792,1
Ednrb,26.70623710996255,2
Glra1,23.336929733582508,3
Hoxa5,17.226961955462265,4
Acvr2b,13.50032229248748,5
Msx3,13.492999023990901,6
Tshz1,12.342578429554138,7
Meis1,12.226475277191595,8
Rbp1,10.211684878510411,9
Bcl11a,9.467816446178508,10
