,dis,rank
Tbx20,3467.5194494103007,1
Fbn2,7.41771804564668,2
Lix1,6.68246114446944,3
Cnn2,6.35526157681394,4
Glra1,5.914685673173528,5
Gli3,5.397057750498718,6
Hbb-y,4.931509144475166,7
Hba-x,4.9188012454274865,8
Ccdc34,4.526334169565848,9
Flrt3,4.453563165981621,10
