,dis,rank
Lgr4,30980.228748182984,1
Col3a1,46.526017014171416,2
Foxg1,38.55599817381094,3
Lhx2,24.339131845795897,4
Ptprz1,18.177344298359557,5
Nr2e1,16.02426764101996,6
Ednrb,14.62424251206571,7
Fbn2,14.46662712237298,8
Rbp1,14.172060336347606,9
Cnn2,13.561098219157932,10
