,dis,rank
Nefl,76169.81733426981,1
Col3a1,313.7361473066321,2
Ednrb,253.44728762679205,3
Ptprz1,238.24018985713934,4
Lhx2,231.41910491157807,5
Foxg1,213.38991783999313,6
Glra1,188.5021482542634,7
Nr2e1,168.4460562352343,8
Cnn2,128.32053864524835,9
Fbn2,120.4062220524389,10
