,dis,rank
Irx2,2262.256238463581,1
Col3a1,17.08040474993548,2
Ednrb,15.444757374989877,3
Foxg1,13.966958742310755,4
Lhx2,13.66037008171114,5
Glra1,13.145343133442513,6
Hbb-y,12.926550440059577,7
Hba-x,11.892993889480069,8
Nr2e1,11.230925166616563,9
Hba-a2,11.145696455261968,10
