,dis,rank
Cxcl12,546033.1735263073,1
Col3a1,107.72724526778558,2
Lhx2,106.88226306938071,3
Ptprz1,93.42845645728448,4
Meis1,83.42588795737069,5
Rbp1,76.0022251342491,6
Nr2e1,69.33185743142005,7
Hba-x,63.8051517309807,8
Hbb-y,54.03829245473239,9
Fbn2,53.542951784632756,10
